"https://idem.univpm.it/idp/shibboleth","Universita' Politecnica delle Marche","univpm","univpm.unity.ac","Italy","Europe/Rome","it_IT","[a-zA-Z0-9\._-]*univpm[.][a-zA-Z\._-]*it","",""
"https://idp1.hogent.be/idp/shibboleth","Hogeschool Gent","hogent","hogent.unity.ac","Belgium","Europe/Brussels","nl_NL","[a-zA-Z0-9\._-]*hogent[.][a-zA-Z\._-]*be","",""
"https://idp1.uwaterloo.ca/idp/shibboleth","University of Waterloo","uwaterloo","uwaterloo.unity.ac","Canada","America/New_York","en_US","[a-zA-Z0-9\._-]*uwaterloo[.][a-zA-Z\._-]*ca","","the"
"https://idp.aalto.fi/idp/shibboleth","Aalto-yliopisto","aalto","aalto.unity.ac","Finland","Europe/Helsinki","en_GB","[a-zA-Z0-9\._-]*aalto[.][a-zA-Z\._-]*fi","",""
"https://idp.abo.fi/idp/shibboleth","Åbo Akademi University","abo","abo.unity.ac","Finland","Europe/Helsinki","sv_SE","[a-zA-Z0-9\._-]*abo[.][a-zA-Z\._-]*fi","",""
"https://idp.cardiff.ac.uk/shibboleth","Cardiff University","cardiff","cardiff.unity.ac","United Kingdom","Europe/London","en_GB","[a-zA-Z0-9\._-]*cardiff[.][a-zA-Z\._-]*ac[.]uk|[a-zA-Z0-9\._-]*cf[.][a-zA-Z\._-]*ac[.]uk","",""
"https://idp.condorcet.be/idp/shibboleth","HEPH-Condorcet","condorcet","condorcet.unity.ac","Belgium","Europe/Brussels","fr_FR","[a-zA-Z0-9\._-]*condorcet[.][a-zA-Z\._-]*be","",""
"https://idp.craw.eu/idp/shibboleth","CRA-W","cra.wallonie","cra.wallonie.unity.ac","Belgium","Europe/Brussels","fr_FR","[a-zA-Z0-9\._-]*cra[.]wallonie[.][a-zA-Z\._-]*be","",""
"https://idp.crous-montpellier.fr/idp/shibboleth","CROUS Montpellier","crous-montpellier","crous-montpellier.unity.ac","France","Europe/Paris","fr_FR","[a-zA-Z0-9\._-]*crous-montpellier[.][a-zA-Z\._-]*fr","",""
"https://idp-css.irccs.garr.it/idp/shibboleth","Casa Sollievo della Sofferenza","operapadrepio","operapadrepio.unity.ac","Italy","Europe/Rome","it_IT","[a-zA-Z0-9\._-]*operapadrepio[.][a-zA-Z\._-]*it","",""
"https://idp.dit.ie/idp/shibboleth","Dublin Institute of Technology","dit","dit.unity.ac","Ireland","Europe/Dublin","en_GB","[a-zA-Z0-9\._-]*dit[.][a-zA-Z\._-]*ie","","the"
"https://idp.dkit.ie/idp/shibboleth","Dundalk Institute of Technology","dkit","dkit.unity.ac","Ireland","Europe/Dublin","en_GB","[a-zA-Z0-9\._-]*dkit[.][a-zA-Z\._-]*ie","","the"
"https://idp.ed.ac.uk/shibboleth","University of Edinburgh","ed","ed.unity.ac","United Kingdom","Europe/London","en_GB","[a-zA-Z0-9\._-]*edina[.][a-zA-Z\._-]*ac[.]uk|[a-zA-Z0-9\._-]*ed[.][a-zA-Z\._-]*ac[.]uk","","the"
"https://idp.epfl.ch/idp/shibboleth","Swiss Federal Institute of Technology","epfl","epfl.unity.ac","Switzerland","Europe/Vienna","fr_FR","[a-zA-Z0-9\._-]*epfl[.][a-zA-Z\._-]*ch","","the"
"https://idp.fh-kaernten.at/idp/shibboleth","Fachhochschule Kärnten","fh-kaernten","fh-kaernten.unity.ac","Austria","Europe/Vienna","de_DE","[a-zA-Z0-9\._-]*fh-kaernten[.][a-zA-Z\._-]*at","",""
